,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle
3152,technosat,42829,59567.5694308565,2459568.0694308565,-5871.563499571735,-3770.779522631813,12.419127132723798
3153,technosat,42829,59567.83779585641,2459568.3377958564,-5854.95342203907,-3796.7767389017913,12.375389373112448
3154,technosat,42829,59568.17325229151,2459568.6732522915,-5834.033517461597,-3829.1682602994447,12.329287379713577
3155,technosat,42829,59568.50870833313,2459569.008708333,-5812.932257244453,-3861.4394828505206,12.305977193426477
3156,technosat,42829,59568.575799884275,2459569.0757998843,-5808.693017341709,-3867.881922646087,12.279364114456033
3157,technosat,42829,59568.84416474542,2459569.3441647454,-5791.654373369911,-3893.601146596076,12.247361301118705
3158,technosat,42829,59568.84416474542,2459569.3441647454,-5791.654373369911,-3893.601146596076,12.247361301118705
3159,technosat,42829,59569.11252959492,2459569.612529595,-5774.501656502063,-3919.2444157780833,12.220006983322012
3160,technosat,42829,59569.515076666605,2459570.0150766666,-5748.557962810071,-3957.559494288711,12.17424870053663
3161,technosat,42829,59569.58216800913,2459570.082168009,-5744.210179172719,-3963.9290590376695,12.152550221570468
3162,technosat,42829,59569.58216800913,2459570.082168009,-5744.210179172719,-3963.9290590376695,12.152550221570468
3163,technosat,42829,59569.8505326272,2459570.350532627,-5726.742985648555,-3989.3621674283345,12.118168791554895
3164,technosat,42829,59570.38726165518,2459570.887261655,-5691.463758214774,-4039.992129868863,12.04628746173508
3165,technosat,42829,59570.58853478031,2459571.0885347803,-5678.119239975162,-4058.8856963808776,12.030052728106387
3166,technosat,42829,59570.58853478031,2459571.0885347803,-5678.119239975162,-4058.8856963808776,12.030052728106387
3167,technosat,42829,59570.85689917812,2459571.356899178,-5660.228153431442,-4084.0259628199783,11.98912387960255
3168,technosat,42829,59571.125263414346,2459571.6252634143,-5642.221980659861,-4109.083811415554,11.952961623872215
3169,technosat,42829,59571.32653650455,2459571.8265365046,-5628.639235986217,-4127.826813695101,11.9144732866285
3170,technosat,42829,59571.59490059037,2459572.0949005904,-5610.442432712959,-4152.733267185734,11.874064589603263
3171,technosat,42829,59571.59490059037,2459572.0949005904,-5610.442432712959,-4152.733267185734,11.874064589603263
3172,technosat,42829,59571.9303556364,2459572.4303556364,-5587.54175106428,-4183.765688799921,11.84296454113593
3173,technosat,42829,59572.1316285762,2459572.631628576,-5573.71001454181,-4202.325007247091,11.817762915312493
3174,technosat,42829,59572.399992453866,2459572.899992454,-5555.169125397417,-4226.995934516764,11.762395286941898
3175,technosat,42829,59572.60126531264,2459573.1012653126,-5541.199844704049,-4245.437162224893,11.738994290297066
3176,technosat,42829,59572.60126531264,2459573.1012653126,-5541.199844704049,-4245.437162224893,11.738994290297066
3177,technosat,42829,59572.86962914374,2459573.3696291437,-5522.480495843763,-4269.971010047619,11.70276346492132
3178,technosat,42829,59573.137992835604,2459573.6379928356,-5503.6429035978035,-4294.416213459964,11.657707149932737
3179,technosat,42829,59573.33926561335,2459573.8392656134,-5489.446992434923,-4312.684078109124,11.638987629495148
3180,technosat,42829,59573.607629050966,2459574.107629051,-5470.4155647706775,-4336.979648922263,11.594171213050547
3181,technosat,42829,59573.607629050966,2459574.107629051,-5470.4155647706775,-4336.979648922263,11.594171213050547
3182,technosat,42829,59574.211447036825,2459574.711447037,-5427.207545496989,-4391.33477455239,11.507193632759751
3183,technosat,42829,59574.412719513755,2459574.9127195138,-5412.68800299902,-4409.349648332253,11.480099829267838
3184,technosat,42829,59574.61399193294,2459575.113991933,-5398.098090988799,-4427.325732234924,11.440105322195894
3185,technosat,42829,59574.61399193294,2459575.113991933,-5398.098090988799,-4427.325732234924,11.440105322195894
3186,technosat,42829,59575.15071824053,2459575.6507182405,-5358.916721582197,-4475.007834920486,11.361730998254787
3187,technosat,42829,59575.48617192125,2459575.9861719212,-5334.206033497374,-4504.633182259198,11.30703995762177
3188,technosat,42829,59575.55326261558,2459576.0532626156,-5329.245938205422,-4510.53903644366,11.302741751138964
3189,technosat,42829,59575.620353287086,2459576.120353287,-5324.279813423391,-4516.441164232878,11.29074462875413
3190,technosat,42829,59575.620353287086,2459576.120353287,-5324.279813423391,-4516.441164232878,11.29074462875413
3191,technosat,42829,59576.15707843751,2459576.6570784375,-5284.2924486993525,-4563.468918277809,11.215710741531394
3192,technosat,42829,59576.559622361325,2459577.0596223613,-5254.027197634767,-4598.499704045715,11.147617124160787
3193,technosat,42829,59576.6267129397,2459577.1267129397,-5248.962690900428,-4604.317356999593,11.140103496400135
3194,technosat,42829,59576.6267129397,2459577.1267129397,-5248.962690900428,-4604.317356999593,11.140103496400135
3195,technosat,42829,59577.096347013954,2459577.596347014,-5213.307553341252,-4644.900619645461,11.060389192442193
3196,technosat,42829,59577.49889033567,2459577.9988903357,-5182.4948397296475,-4679.453401886346,10.993032972701775
3197,technosat,42829,59577.56598081021,2459578.06598081,-5177.338709977254,-4685.189227329431,10.992493887314035
3198,technosat,42829,59577.83434273163,2459578.3343427316,-5156.642559055365,-4708.091331186105,10.952031941557406
3199,technosat,42829,59577.83434273163,2459578.3343427316,-5156.642559055365,-4708.091331186105,10.952031941557406
3200,technosat,42829,59578.16979498835,2459578.6697949884,-5130.628057186518,-4736.5869748486775,10.886827649491927
3201,technosat,42829,59578.57233768515,2459579.072337685,-5099.211472271172,-4770.577278862018,10.823337819135851
3202,technosat,42829,59578.57233768515,2459579.072337685,-5099.211472271172,-4770.577278862018,10.823337819135851
3203,technosat,42829,59578.8406994096,2459579.3406994096,-5078.131378683194,-4793.1291878924085,10.777707392528633
3204,technosat,42829,59579.176151296124,2459579.676151296,-5051.640673505465,-4821.18245166155,10.726087416783624
3205,technosat,42829,59579.51160333352,2459580.0116033335,-5024.991851743269,-4849.088380688005,10.662500344393045
3206,technosat,42829,59579.57869355334,2459580.0786935533,-5019.644187371099,-4854.648193674637,10.654970168498007
3207,technosat,42829,59579.57869355334,2459580.0786935533,-5019.644187371099,-4854.648193674637,10.654970168498007
3208,technosat,42829,59580.048325914424,2459580.5483259144,-4982.037577629672,-4893.421102839557,10.581545988299846
3209,technosat,42829,59580.517958252225,2459581.017958252,-4944.119110266826,-4931.891468812302,10.501561773014654
3210,technosat,42829,59580.58504840266,2459581.0850484027,-4938.676190290309,-4937.357427801682,10.499514742863685
3211,technosat,42829,59580.58504840266,2459581.0850484027,-4938.676190290309,-4937.357427801682,10.499514742863685
3212,technosat,42829,59581.05468039354,2459581.5546803935,-4900.415495519912,-4975.489788012484,10.41358297095515
3213,technosat,42829,59581.524312372785,2459582.024312373,-4861.861464693119,-5013.324529427246,10.339321727339465
3214,technosat,42829,59581.524312372785,2459582.024312373,-4861.861464693119,-5013.324529427246,10.339321727339465
3215,technosat,42829,59582.59775637742,2459583.0977563774,-4772.603367153407,-5098.64840136594,10.159983219929797
3216,technosat,42829,59582.93320770841,2459583.4332077084,-4744.394288128998,-5124.982625356982,10.091835012229865
3217,technosat,42829,59582.93320770841,2459583.4332077084,-4744.394288128998,-5124.982625356982,10.091835012229865
3218,technosat,42829,59583.201568610966,2459583.701568611,-4721.721843228167,-5145.9399593914,10.0410117251046
3219,technosat,42829,59583.4028392476,2459583.9028392476,-4704.6703315688965,-5161.5927275693075,10.006846571466399
3220,technosat,42829,59583.60410989588,2459584.104109896,-4687.548533913517,-5177.187136315199,9.970959645969025
3221,technosat,42829,59583.60410989588,2459584.104109896,-4687.548533913517,-5177.187136315199,9.970959645969025
3222,technosat,42829,59583.87247082172,2459584.3724708217,-4664.650736170164,-5197.8793888530445,9.925779032133244
3223,technosat,42829,59584.14083170146,2459584.6408317015,-4641.6494417159965,-5218.475499997944,9.87798371137126
3224,technosat,42829,59584.40919253463,2459584.9091925346,-4618.558221126872,-5238.969388637238,9.838076651002071
3225,technosat,42829,59584.61046310188,2459585.110463102,-4601.183618637947,-5254.263975021411,9.800828178719643
3226,technosat,42829,59584.61046310188,2459585.110463102,-4601.183618637947,-5254.263975021411,9.800828178719643
3227,technosat,42829,59585.14718452562,2459585.6471845256,-4554.585115258612,-5294.783310506903,9.696764986800792
3228,technosat,42829,59585.48263546312,2459585.982635463,-4525.290859511981,-5319.886712274509,9.637332996747036
3229,technosat,42829,59585.54972556699,2459586.049725567,-4519.415739928291,-5324.886211290834,9.636354286067457
3230,technosat,42829,59585.61681569461,2459586.1168156946,-4513.523465118101,-5329.888691008298,9.613594143430914
3231,technosat,42829,59585.61681569461,2459586.1168156946,-4513.523465118101,-5329.888691008298,9.613594143430914
3232,technosat,42829,59586.15353684034,2459586.6535368403,-4466.260339349481,-5369.609778760434,9.524270473619813
3233,technosat,42829,59586.488987442106,2459586.988987442,-4436.542641568876,-5394.21273322275,9.455591348828934
3234,technosat,42829,59586.55607756926,2459587.0560775693,-4430.58309320988,-5399.112410698658,9.44941194245767
3235,technosat,42829,59586.62316766195,2459587.123167662,-4424.61827979281,-5404.006962016386,9.436935945947429
3236,technosat,42829,59586.891527997795,2459587.391527998,-4400.693837517103,-5423.5247650126,9.386855438531809
3237,technosat,42829,59587.09279824095,2459587.592798241,-4382.701132311993,-5438.086420615449,9.356518427854773
3238,technosat,42829,59587.49533869233,2459587.9953386923,-4346.553750837642,-5467.031547054282,9.277945449233355
3239,technosat,42829,59587.56242871517,2459588.062428715,-4340.511337212605,-5471.8305642154155,9.262666081341878
3240,technosat,42829,59587.62951873848,2459588.1295187385,-4334.464655826813,-5476.624036937572,9.248185265216494
3241,technosat,42829,59587.8978786692,2459588.397878669,-4310.213516494796,-5495.73362352324,9.201824796396904
3242,technosat,42829,59588.09914865764,2459588.5991486576,-4291.976422591855,-5509.990992615437,9.157071958568501
3243,technosat,42829,59588.50168835651,2459589.0016883565,-4255.347514008129,-5538.322881090105,9.084435209917554
3244,technosat,42829,59588.56877869228,2459589.0687786923,-4249.226971652958,-5543.021570809134,9.07028820516712
3245,technosat,42829,59588.83713849541,2459589.3371384954,-4224.688602300985,-5561.743053257888,9.0126098215619
3246,technosat,42829,59588.83713849541,2459589.3371384954,-4224.688602300985,-5561.743053257888,9.0126098215619
3247,technosat,42829,59589.10549826408,2459589.605498264,-4200.05811310054,-5580.359892163117,8.970947038471806
3248,technosat,42829,59589.508037835825,2459590.008037836,-4162.96503729228,-5608.062243306404,8.890180832228538
3249,technosat,42829,59589.575127905235,2459590.0751279052,-4156.7646404749585,-5612.655707335592,8.872538553280839
3250,technosat,42829,59589.575127905235,2459590.0751279052,-4156.7646404749585,-5612.655707335592,8.872538553280839
3251,technosat,42829,59590.111847094726,2459590.6118470947,-4106.971447574554,-5649.157746487525,8.766891282308631
3252,technosat,42829,59590.17893702537,2459590.6789370254,-4100.7253309376,-5653.686225059542,8.760806308813205
3253,technosat,42829,59590.17893702537,2459590.6789370254,-4100.7253309376,-5653.686225059542,8.760806308813205
3254,technosat,42829,59591.11819525482,2459591.618195255,-4012.739949069,-5716.375132433375,8.569274309973673
3255,technosat,42829,59591.38655477995,2459591.88655478,-3987.4172836686666,-5734.038450290073,8.523268766418699
3256,technosat,42829,59591.5878243288,2459592.087824329,-3968.375336640478,-5747.201543384356,8.472385578494228
3257,technosat,42829,59591.92327353032,2459592.4232735303,-3936.543071573046,-5768.995063260809,8.41146360111938
3258,technosat,42829,59592.39290238405,2459592.892902384,-3891.7643810718173,-5799.214577487095,8.317374658412934
3259,technosat,42829,59592.59417180577,2459593.094171806,-3872.5071385571364,-5812.055128934604,8.286172353444572
3260,technosat,42829,59592.79544124985,2459593.29544125,-3853.197245168384,-5824.840774105496,8.244193336369197
3261,technosat,42829,59592.92962084478,2459593.429620845,-3840.305488520673,-5833.322975890602,8.210632216173533
3262,technosat,42829,59593.1308902544,2459593.6308902544,-3820.9343739757655,-5845.991153278173,8.176892554104409
3263,technosat,42829,59593.33215967612,2459593.832159676,-3801.516828247188,-5858.590388420641,8.132344246192957
3264,technosat,42829,59593.60051875003,2459594.10051875,-3775.551951065758,-5875.294771074881,8.076487709340281
3265,technosat,42829,59593.66760847205,2459594.167608472,-3769.054902185033,-5879.4550135780555,8.066981486308627
3266,technosat,42829,59593.86887761578,2459594.368877616,-3749.5276413455704,-5891.88077505942,8.03114733568362
3267,technosat,42829,59594.1372365742,2459594.637236574,-3723.426187387959,-5908.349872309943,7.964309142225539
3268,technosat,42829,59594.33850556705,2459594.838505567,-3703.791099816812,-5920.626698414669,7.929432484468163
3269,technosat,42829,59594.53977481462,2459595.0397748146,-3684.1243123465006,-5932.829301238605,7.894510272188028
3270,technosat,42829,59594.60686450219,2459595.106864502,-3677.55931098623,-5936.884556892555,7.870690573307922
3271,technosat,42829,59594.875222962815,2459595.375222963,-3651.2590249310133,-5953.028411558024,7.821778575288665
3272,technosat,42829,59595.143581608776,2459595.643581609,-3624.8762280464202,-5969.061911157767,7.765274792830053
3273,technosat,42829,59595.479029235896,2459595.979029236,-3591.8057869420145,-5988.922202421083,7.691181522140839
3274,technosat,42829,59595.61320871534,2459596.1132087153,-3578.5483603679895,-5996.814842618357,7.670799358752789
3275,technosat,42829,59595.61320871534,2459596.1132087153,-3578.5483603679895,-5996.814842618357,7.670799358752789
3276,technosat,42829,59595.88156693289,2459596.381566933,-3551.968036988259,-6012.516499604624,7.616659339721434
3277,technosat,42829,59596.082835613284,2459596.5828356133,-3531.9978319955612,-6024.215462336238,7.573770924727308
3278,technosat,42829,59596.35119371535,2459596.8511937154,-3505.305320245275,-6039.703041964614,7.50890984144972
3279,technosat,42829,59596.552462500054,2459597.0524625,-3485.2421033231717,-6051.238547906814,7.475288592804803
3280,technosat,42829,59596.61955199065,2459597.1195519906,-3478.546771781678,-6055.06956156876,7.467303529079245
