,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
1669,1669,technosat,42829,59219.40162284719,2459219.901622847,-3154.135334779553,-6211.714723234869,6.355209626573936,-3153.988959252189,-6211.884719274342,4.930777273866658
1670,1670,technosat,42829,59219.60292814812,2459220.102928148,-3133.4139742820707,-6222.255355579612,6.307491827208859,-3133.392839858869,-6222.427823353666,5.9230490911862335
1671,1671,technosat,42829,59219.67002988421,2459220.170029884,-3126.4934526409247,-6225.7569561076125,6.303912999852801,-3126.163674320653,-6225.92294624539,5.26875497980366
1672,1672,technosat,42829,59219.67002988421,2459220.170029884,-3126.4934526409247,-6225.7569561076125,6.303912999852801,-3126.163674320653,-6225.92294624539,5.26875497980366
1673,1673,technosat,42829,59220.13974199072,2459220.6397419907,-3077.9871410026035,-6250.033249168464,6.196269616987461,-3078.0326328018896,-6250.1598617903355,5.1938455578668306
1674,1674,technosat,42829,59220.54235240724,2459221.0423524072,-3036.2609740802022,-6270.5450309498365,6.121622640293304,-3036.3392793024523,-6270.708752325399,5.753888226916467
1675,1675,technosat,42829,59220.60945415497,2459221.109454155,-3029.295385113885,-6273.935043701505,6.097793028043398,-3029.2305231242904,-6274.086097107503,5.805723933626703
1676,1676,technosat,42829,59221.14626788208,2459221.646267882,-2973.419139217374,-6300.799899490764,5.998535264206302,-2973.4990247200344,-6300.882652193834,5.498544966823299
1677,1677,technosat,42829,59221.21336965263,2459221.7133696526,-2966.4099118963,-6304.127757007511,5.9744573171776825,-2966.461709853442,-6304.143256810479,4.867565875508434
1678,1678,technosat,42829,59221.61597990757,2459222.115979908,-2924.3282279896416,-6323.905194024482,5.899417784401575,-2924.317285865104,-6323.9774130580645,6.2010870987421844
1679,1679,technosat,42829,59221.61597990757,2459222.115979908,-2924.3282279896416,-6323.905194024482,5.899417784401575,-2924.317285865104,-6323.9774130580645,6.2010870987421844
1680,1680,technosat,42829,59222.15279350709,2459222.652793507,-2868.0229704811527,-6349.843896527203,5.777001206830393,-2868.2047765273237,-6349.85150693768,6.058393650070525
1681,1681,technosat,42829,59222.21989525482,2459222.719895255,-2860.973343575308,-6353.050042332834,5.775082656895727,-2861.09122713196,-6353.015336466921,5.556229949232126
1682,1682,technosat,42829,59222.21989525482,2459222.719895255,-2860.973343575308,-6353.050042332834,5.775082656895727,-2861.09122713196,-6353.015336466921,5.556229949232126
1683,1683,technosat,42829,59222.68960718764,2459223.189607188,-2811.481198748448,-6375.290999811722,5.67217186784937,-2811.259840521928,-6375.256698668714,5.987068141970192
1684,1684,technosat,42829,59222.68960718764,2459223.189607188,-2811.481198748448,-6375.290999811722,5.67217186784937,-2811.259840521928,-6375.256698668714,5.987068141970192
1685,1685,technosat,42829,59223.15931902779,2459223.659319028,-2761.8304436226595,-6397.148888259926,5.568745664608906,-2762.097369351093,-6397.113572750267,6.4309584240655
1686,1686,technosat,42829,59223.36062416667,2459223.8606241667,-2740.499680434066,-6406.3996670951365,5.535787928608428,-2740.5745453618174,-6406.362376991073,5.76765330890606
