,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
2101,glonass-105,32276,59851.32608471066,2459851.8260847107,23422.58074370813,-3696.240169344879,-9355.184686977647,23423.799998284532,-3694.9965701951164,-9352.835074176635
2102,glonass-105,32276,59851.32608471066,2459851.8260847107,23422.58074370813,-3696.240169344879,-9355.184686977647,23423.799998284532,-3694.9965701951164,-9352.835074176635
2103,glonass-105,32276,59851.99234694429,2459852.4923469443,-15693.141612726511,7906.6006273932835,18509.918102928837,-15692.881808779211,7907.231325275322,18511.509993485477
2104,glonass-105,32276,59852.3912445372,2459852.891244537,7029.859255306977,10042.08878554339,22370.734312888737,7032.295513088317,10042.901334287186,22371.430157934614
2105,glonass-105,32276,59852.3912445372,2459852.891244537,7029.859255306977,10042.08878554339,22370.734312888737,7032.295513088317,10042.901334287186,22371.430157934614
2106,glonass-105,32276,59853.19452076405,2459853.694520764,22105.438432316198,-4806.760798484254,-11749.567541987102,22104.375182675536,-4807.286485336698,-11750.795967507327
2107,glonass-105,32276,59853.85493986122,2459854.354939861,-11526.40631862588,9053.284258790993,20892.136417795402,-11524.949913276412,9054.531101194623,20894.028813471235
2108,glonass-105,32276,59853.85493986122,2459854.354939861,-11526.40631862588,9053.284258790993,20892.136417795402,-11524.949913276412,9054.531101194623,20894.028813471235
2109,glonass-105,32276,59855.56261270819,2459856.062612708,24820.351294112235,-2002.1535880737433,-5454.061730770486,24820.114406689187,-2002.3583918967315,-5452.532141992666
2110,glonass-105,32276,59856.55436824076,2459857.0543682408,22565.366946407572,5109.962225311995,10713.73205626428,22565.695594373417,5110.333748801433,10714.468840978847
2111,glonass-105,32276,59856.87200457184,2459857.372004572,568.5831988820956,-10319.880659189184,-23312.831525125985,563.8075248004654,-10319.86266882142,-23311.680528455276
2112,glonass-105,32276,59856.87200457184,2459857.372004572,568.5831988820956,-10319.880659189184,-23312.831525125985,563.8075248004654,-10319.86266882142,-23311.680528455276
2113,glonass-105,32276,59857.10540121514,2459857.605401215,-210.5089755074875,10332.023306741512,23327.543984977572,-204.74107900152373,10333.059162944775,23328.961487074306
2114,glonass-105,32276,59857.5778574422,2459858.077857442,-1298.2303877085405,10305.177299747835,23305.225364926144,-1290.3147233567354,10306.26322030442,23307.003630464227
2115,glonass-105,32276,59858.04855557857,2459858.5485555786,-1785.3188379744022,10287.15399245107,23281.268489156737,-1777.651432892335,10288.405948222982,23283.251552256042
2116,glonass-105,32276,59858.04855557857,2459858.5485555786,-1785.3188379744022,10287.15399245107,23281.268489156737,-1777.651432892335,10288.405948222982,23283.251552256042
2117,glonass-105,32276,59859.43245578697,2459859.932455787,6310.666611869251,10087.881375746672,22564.9079685551,6315.606008537288,10088.282173004427,22565.658329160793
2118,glonass-105,32276,59859.43245578697,2459859.932455787,6310.666611869251,10087.881375746672,22564.9079685551,6315.606008537288,10088.282173004427,22565.658329160793
2119,glonass-105,32276,59859.782408264,2459860.282408264,24510.198609134335,-2541.4006359041186,-6525.911926932395,24509.667754910985,-2541.518469009222,-6525.666056570817
2120,glonass-105,32276,59860.35580535885,2459860.855805359,11171.824823445657,9417.656594485616,20906.760637083516,11173.306592144749,9418.25033245984,20907.811786567807
2121,glonass-105,32276,59860.93513371516,2459861.435133715,-21735.891267769486,5171.823624144408,12343.34538345666,-21731.545152228216,5176.019076600348,12351.73277338438
2122,glonass-105,32276,59860.93513371516,2459861.435133715,-21735.891267769486,5171.823624144408,12343.34538345666,-21731.545152228216,5176.019076600348,12351.73277338438
2123,glonass-105,32276,59861.20119019691,2459861.701190197,25271.454926984854,-1063.1634961341285,-3168.9702230501375,25271.392909463873,-1062.1835013353825,-3166.4180244088807
2124,glonass-105,32276,59861.67688293988,2459862.17688294,25464.52369264991,-181.27549238328405,-1169.0247144009074,25464.20791570038,-181.9033912681395,-1169.8868312688737
2125,glonass-105,32276,59862.62194462959,2459863.1219446296,25467.825723480124,709.1110273125859,871.1214190235562,25467.879284507315,708.816492284393,872.3380469054114
2126,glonass-105,32276,59862.62194462959,2459863.1219446296,25467.825723480124,709.1110273125859,871.1214190235562,25467.879284507315,708.816492284393,872.3380469054114
2127,glonass-105,32276,59863.05875947932,2459863.5587594793,23550.60024520333,-3704.8194488523764,-9023.617664484642,23548.70993661542,-3706.1721976272265,-9025.972830693865
2128,glonass-105,32276,59863.55444881925,2459864.0544488193,25471.737311692556,-136.48757412423686,-1007.8031135867595,25471.552617571528,-137.4216618952382,-1007.890009857616
2129,glonass-105,32276,59863.55444881925,2459864.0544488193,25471.737311692556,-136.48757412423686,-1007.8031135867595,25471.552617571528,-137.4216618952382,-1007.890009857616
2130,glonass-105,32276,59864.02330694441,2459864.5233069444,25466.027051454126,-199.1063076654687,-1133.4350468882942,25465.8016962751,-199.93308968497087,-1133.447438449218
2131,glonass-105,32276,59864.07191783562,2459864.5719178356,20933.315761910122,6105.786186830096,13218.900538856979,20933.8142296881,6105.583381812082,13218.57243062149
2132,glonass-105,32276,59864.07191783562,2459864.5719178356,20933.315761910122,6105.786186830096,13218.900538856979,20933.8142296881,6105.583381812082,13218.57243062149
2133,glonass-105,32276,59865.513616852,2459866.013616852,12430.638196196047,9137.971447631066,20311.10412929754,12431.01676349728,9138.736627843222,20312.767617450325
2134,glonass-105,32276,59865.513616852,2459866.013616852,12430.638196196047,9137.971447631066,20311.10412929754,12431.01676349728,9138.736627843222,20312.767617450325
2135,glonass-105,32276,59866.38174364576,2459866.8817436458,25314.051416747407,1441.605099633894,2651.3231220143934,25314.375719917556,1439.953106586511,2647.709073661134
2136,glonass-105,32276,59866.84972321754,2459867.3497232175,25362.176723199576,1258.7688434058914,2253.288742826206,25362.451318472395,1257.127376571764,2249.647654976669
2137,glonass-105,32276,59866.84972321754,2459867.3497232175,25362.176723199576,1258.7688434058914,2253.288742826206,25362.451318472395,1257.127376571764,2249.647654976669
2138,glonass-105,32276,59867.845959571656,2459868.3459595717,16363.210131980637,8058.098362037458,17825.061653862544,16362.355717912607,8059.1559562032635,17827.491105036937
2139,glonass-105,32276,59867.91898815986,2459868.41898816,-7073.157495350223,9877.971292152026,22442.040653945085,-7073.311682490801,9878.770695781855,22443.77911310805
2140,glonass-105,32276,59868.218210138846,2459868.718210139,23209.361657015816,-4086.5320784778564,-9715.638161891507,23208.782400422206,-4086.2357221891994,-9714.84417159371
2141,glonass-105,32276,59868.83371600695,2459869.333716007,962.1635658777525,10338.035911255769,23306.770171812317,963.5489292082667,10338.832612982262,23308.354627888162
2142,glonass-105,32276,59869.636194155086,2459870.136194155,24427.41164191959,-2775.0077955315164,-6736.5036411959345,24427.920875920026,-2773.281673541177,-6732.708977090184
2143,glonass-105,32276,59869.636194155086,2459870.136194155,24427.41164191959,-2775.0077955315164,-6736.5036411959345,24427.920875920026,-2773.281673541177,-6732.708977090184
2144,glonass-105,32276,59869.738278749865,2459870.23827875,12060.7887887736,9192.587860186999,20509.755516007182,12061.750664315825,9193.404298617537,20510.75266230853
2145,glonass-105,32276,59870.60934532387,2459871.109345324,25107.11096001921,1959.96306710326,3966.5479352283473,25106.878899515043,1961.0784522396457,3967.7390083897635
2146,glonass-105,32276,59871.12620505784,2459871.626205058,17546.954309535067,7611.882065513937,16868.849653115736,17543.968799490303,7613.795008026061,16872.83452328072
2147,glonass-105,32276,59871.54930894682,2459872.049308947,25018.378869089443,2142.2135793142825,4409.665874492496,25018.19390923366,2142.5896546135596,4410.089515676535
2148,glonass-105,32276,59872.45137079852,2459872.9513707985,24384.036928419904,-2866.4583520317537,-6853.622946054609,24384.76975268034,-2864.513380392372,-6849.253264793664
2149,glonass-105,32276,59872.45137079852,2459872.9513707985,24384.036928419904,-2866.4583520317537,-6853.622946054609,24384.76975268034,-2864.513380392372,-6849.253264793664
2150,glonass-105,32276,59872.86366533581,2459873.363665336,12472.423657921556,-8937.401573955422,-20358.12970014669,12471.223795881571,-8936.80127907209,-20356.964904315242
2151,glonass-105,32276,59872.942845115904,2459873.442845116,25491.80765745617,164.4020956188679,-15.755463148115014,25491.61498184565,165.72254721603267,-12.168729731669249
2152,glonass-105,32276,59873.47411768511,2459873.974117685,17155.42803894476,7737.612619476875,17211.43046355148,17154.321889265964,7738.800696991225,17214.121799313416
2153,glonass-105,32276,59873.47411768511,2459873.974117685,17155.42803894476,7737.612619476875,17211.43046355148,17154.321889265964,7738.800696991225,17214.121799313416
2154,glonass-105,32276,59874.36118670134,2459874.8611867013,25231.48052988038,1600.5543392715024,3274.8093830104626,25231.92502539577,1599.541473467923,3271.2358207625116
2155,glonass-105,32276,59875.25280916644,2459875.7528091664,22540.547591826227,-4719.894423435934,-10926.809997254126,22541.914415406667,-4717.877394006312,-10922.726487754973
2156,glonass-105,32276,59875.25280916644,2459875.7528091664,22540.547591826227,-4719.894423435934,-10926.809997254126,22541.914415406667,-4717.877394006312,-10922.726487754973
2157,glonass-105,32276,59877.23978203721,2459877.739782037,14057.934341893066,8674.378036792627,19434.319008657014,14055.700985646494,8675.791336996152,19436.771848750974
2158,glonass-105,32276,59877.28954866901,2459877.789548669,-2099.105452059608,10297.217372489671,23253.146295134797,-2098.612853334615,10298.189742818331,23254.948632435946
2159,glonass-105,32276,59877.650841932744,2459878.1508419327,24949.10852072566,2210.0468780297,4755.754599363781,24948.718254873063,2211.4442128519127,4758.225191322541
2160,glonass-105,32276,59878.15250482643,2459878.6525048264,20434.108672682483,6246.688287985178,13917.28535717739,20434.320722283097,6247.418284551399,13918.258251509984
2161,glonass-105,32276,59879.1332520484,2459879.6332520484,9087.10239992291,9684.654589433205,21780.572076038712,9088.73312729845,9685.397419759487,21781.458464018477
2162,glonass-105,32276,59880.45719708316,2459880.957197083,25404.799773281014,910.2387576968607,1912.2685248958712,25404.329909790256,910.4293893046239,1912.7498615281263
2163,glonass-105,32276,59881.364619595,2459881.864619595,24081.35976460191,-3348.3873723067177,-7656.134685258739,24080.359297296432,-3348.1687555322756,-7655.437637061526
2164,glonass-105,32276,59882.339253205806,2459882.839253206,25207.253308615313,1572.3576766860492,3470.5216580215174,25207.32012970591,1570.7907255780576,3467.067023734448
2165,glonass-105,32276,59883.27609020844,2459883.7760902084,25287.154838287264,1327.5972965591977,2950.1789272036804,25287.186220737298,1325.8665089998512,2946.3511282455574
2166,glonass-105,32276,59883.27609020844,2459883.7760902084,25287.154838287264,1327.5972965591977,2950.1789272036804,25287.186220737298,1325.8665089998512,2946.3511282455574
2167,glonass-105,32276,59884.21714708349,2459884.7171470835,25163.72086825129,1661.5983808362057,3734.985772773535,25163.915540747603,1660.094042273575,3731.9340526086553
2168,glonass-105,32276,59884.294147488195,2459884.794147488,9420.446705652555,9610.701215850164,21672.023295317947,9420.421892043309,9611.090985372806,21673.45748427433
2169,glonass-105,32276,59884.294147488195,2459884.794147488,9420.446705652555,9610.701215850164,21672.023295317947,9420.421892043309,9611.090985372806,21673.45748427433
2170,glonass-105,32276,59885.16466319421,2459885.664663194,24492.374328201073,2862.865863595135,6474.8711261266235,24493.15107169936,2861.574044902833,6472.597057747708
2171,glonass-105,32276,59885.32023734972,2459885.8202373497,-18185.115352812903,7267.195581163009,16373.8294612551,-18181.172472406757,7269.808683723819,16379.653204212118
2172,glonass-105,32276,59885.32023734972,2459885.8202373497,-18185.115352812903,7267.195581163009,16373.8294612551,-18181.172472406757,7269.808683723819,16379.653204212118
2173,glonass-105,32276,59886.62286989577,2459887.122869896,14697.566315448317,8434.437159494963,19062.965524809162,14702.484161380551,8433.834503301405,19061.35411066905
2174,glonass-105,32276,59887.476921909954,2459887.97692191,25097.472908821004,-1839.8441367977532,-4057.5953312351444,25096.586433135195,-1840.9106224759896,-4059.299966041358
2175,glonass-105,32276,59887.476921909954,2459887.97692191,25097.472908821004,-1839.8441367977532,-4057.5953312351444,25096.586433135195,-1840.9106224759896,-4059.299966041358
2176,glonass-105,32276,59888.40669960668,2459888.9066996067,24402.789053846656,-3028.6243780454474,-6712.44376682868,24400.943860204396,-3029.24767837462,-6713.275072010622
2177,glonass-105,32276,59889.43992746528,2459889.9399274653,14294.659393113458,8530.348625019522,19326.02476018299,14294.648644717228,8530.750722815055,19327.278872515817
2178,glonass-105,32276,59890.458365301136,2459890.958365301,-11653.392616300305,9238.274021390116,20745.10276325899,-11651.29127757286,9239.479309354605,20748.127454632184
2179,glonass-105,32276,59890.458365301136,2459890.958365301,-11653.392616300305,9238.274021390116,20745.10276325899,-11651.29127757286,9239.479309354605,20748.127454632184
2180,glonass-105,32276,59891.23660324095,2459891.736603241,25359.231791464405,-1127.0195211080895,-2326.621766315083,25358.25445887026,-1126.9924743761894,-2325.6282748619287
2181,glonass-105,32276,59892.18424537033,2459892.6842453703,25486.240799797037,120.62654674990095,519.3173391452871,25485.864959284027,120.58397616782287,519.4007986766153
2182,glonass-105,32276,59892.18424537033,2459892.6842453703,25486.240799797037,120.62654674990095,519.3173391452871,25485.864959284027,120.58397616782287,519.4007986766153
2183,glonass-105,32276,59893.73408896988,2459894.23408897,-8791.034030729556,9754.410459578183,21886.585709599403,-8789.761257620909,9755.619854122666,21889.05083092314
2184,glonass-105,32276,59894.613188831136,2459895.113188831,10950.07887153304,9290.237555042007,21085.30618418259,10949.928162655295,9290.727602036848,21085.690512798657
2185,glonass-105,32276,59894.613188831136,2459895.113188831,10950.07887153304,9290.237555042007,21085.30618418259,10949.928162655295,9290.727602036848,21085.690512798657
2186,glonass-105,32276,59895.11259025475,2459895.6125902548,1028.9438269982604,10333.858624443259,23309.055552613336,1027.2416480758106,10334.618560249131,23310.28093653529
2187,glonass-105,32276,59896.36749180546,2459896.8674918055,22142.106953225695,-5244.539783987762,-11483.149242476264,22142.535248494572,-5243.561117876544,-11480.268412350359
2188,glonass-105,32276,59896.36749180546,2459896.8674918055,22142.106953225695,-5244.539783987762,-11483.149242476264,22142.535248494572,-5243.561117876544,-11480.268412350359
